,Time,Lon,Lat,Reading
665,2663,150.662305,-34.0263567,2.4
666,2667,150.6623117,-34.026335,-4.3
667,2671,150.6623183,-34.026315,-0.5
668,2675,150.662325,-34.026295,3.8
669,2679,150.66233,-34.0262733,4.1
670,2683,150.6623367,-34.0262533,3.8
671,2687,150.6623433,-34.0262333,3.5
672,2691,150.6623483,-34.0262117,3.3
673,2695,150.662355,-34.0261917,1.0
674,2699,150.6623617,-34.02617,3.6
675,2703,150.6623667,-34.02615,3.3
676,2707,150.6623733,-34.0261283,3.9
677,2711,150.66238,-34.0261083,3.5
678,2715,150.6623867,-34.0260867,3.7
679,2719,150.6623917,-34.0260667,1.1
680,2723,150.6623983,-34.026045,3.9
681,2727,150.662405,-34.0260267,3.7
682,2731,150.66241,-34.026005,4.2
683,2735,150.662415,-34.0259867,4.7
684,2739,150.66242,-34.0259683,5.1
685,2743,150.6624267,-34.02595,5.1
686,2747,150.6624333,-34.0259317,5.4
687,2751,150.66244,-34.0259133,5.6
688,2755,150.662445,-34.0258967,6.1
689,2759,150.66245,-34.0258817,5.7
690,2763,150.66245,-34.0258667,5.9
691,2767,150.6624417,-34.0258533,6.7
692,2771,150.6624283,-34.025845,6.8
693,2775,150.66241,-34.0258433,7.5
694,2779,150.6623933,-34.0258483,7.8
695,2783,150.66238,-34.0258583,8.6
696,2787,150.6623717,-34.0258717,8.8
697,2791,150.662365,-34.0258867,8.1
698,2795,150.6623617,-34.0259033,8.0
699,2799,150.6623567,-34.02592,7.4
700,2803,150.6623533,-34.0259383,7.0
701,2807,150.6623483,-34.025955,6.3
702,2811,150.6623433,-34.0259733,6.4
703,2815,150.66234,-34.0259933,5.9
704,2819,150.662335,-34.0260117,5.7
705,2823,150.66233,-34.02603,5.3
706,2827,150.6623233,-34.02605,5.8
707,2831,150.6623167,-34.02607,5.4
708,2835,150.6623117,-34.02609,5.1
709,2839,150.662305,-34.0261117,4.5
710,2843,150.6623,-34.0261317,4.8
711,2847,150.662295,-34.0261533,4.3
712,2851,150.6622883,-34.026175,4.3
713,2855,150.6622833,-34.0261983,3.8
714,2859,150.662275,-34.02622,4.1
715,2863,150.66227,-34.0262417,3.4
716,2867,150.6622633,-34.026265,3.2
717,2871,150.6622567,-34.0262867,3.1
718,2875,150.6622517,-34.0263083,3.0
719,2879,150.662245,-34.02633,2.6
720,2883,150.66224,-34.0263517,3.1
721,2887,150.662235,-34.0263717,2.4
722,2891,150.66223,-34.02639,2.6
723,2895,150.6622233,-34.0264083,2.8
724,2899,150.6622117,-34.02642,2.8
725,2903,150.6621933,-34.0264233,2.8
726,2907,150.66218,-34.0264183,3.6
727,2911,150.66217,-34.0264083,4.0
728,2915,150.6621667,-34.0263933,4.4
729,2919,150.6621667,-34.0263783,4.3
730,2923,150.66217,-34.0263617,4.4
731,2927,150.662175,-34.0263417,3.9
732,2931,150.66218,-34.0263217,3.8
733,2935,150.662185,-34.0263017,2.7
734,2939,150.6621917,-34.02628,2.5
735,2943,150.6621967,-34.0262583,2.4
736,2947,150.6622033,-34.0262367,3.2
737,2951,150.66221,-34.0262133,2.9
738,2955,150.6622167,-34.0261917,2.9
739,2959,150.662225,-34.02617,2.8
740,2963,150.6622317,-34.0261467,3.3
741,2967,150.6622383,-34.0261233,3.6
742,2971,150.662245,-34.0261,4.1
743,2975,150.6622533,-34.0260783,4.5
744,2979,150.66226,-34.026055,4.9
745,2983,150.6622683,-34.0260333,5.2
746,2987,150.662275,-34.02601,4.7
747,2991,150.6622817,-34.0259867,5.1
748,2995,150.6622883,-34.025965,5.5
749,2999,150.662295,-34.0259417,6.3
750,3003,150.6623017,-34.02592,6.4
751,3007,150.6623083,-34.0258967,5.9
752,3011,150.6623133,-34.0258767,6.5
753,3015,150.66232,-34.0258567,6.9
754,3019,150.662325,-34.0258383,6.6
755,3023,150.6623267,-34.0258217,6.9
756,3027,150.6623217,-34.0258067,7.5
757,3031,150.6623083,-34.0257967,8.5
758,3035,150.6622917,-34.0257933,9.1
759,3039,150.662275,-34.0257967,10.4
760,3043,150.6622617,-34.0258067,10.5
761,3047,150.6622533,-34.0258183,10.9
762,3051,150.6622467,-34.0258333,10.9
763,3055,150.6622417,-34.0258467,10.1
764,3059,150.6622383,-34.0258617,10.1
765,3063,150.6622333,-34.0258767,9.4
766,3067,150.66223,-34.0258917,8.4
767,3071,150.6622267,-34.0259067,8.2
768,3075,150.6622217,-34.0259217,8.2
769,3079,150.6622167,-34.0259367,8.0
770,3083,150.6622117,-34.0259517,7.4
771,3087,150.6622083,-34.0259667,7.3
772,3091,150.662205,-34.0259833,6.5
773,3095,150.6622017,-34.026,6.2
774,3099,150.6621983,-34.0260167,5.9
775,3103,150.662195,-34.026035,5.6
776,3107,150.6621917,-34.0260517,5.5
777,3111,150.6621883,-34.02607,5.1
778,3115,150.6621833,-34.0260883,4.1
779,3119,150.66218,-34.0261067,4.5
780,3123,150.6621767,-34.026125,4.6
781,3127,150.6621733,-34.0261433,4.5
782,3131,150.6621683,-34.0261617,4.6
783,3135,150.662165,-34.0261817,4.1
784,3139,150.66216,-34.0262,3.9
785,3143,150.662155,-34.0262183,3.4
786,3147,150.66215,-34.0262383,3.1
787,3151,150.6621467,-34.0262567,3.1
788,3155,150.6621417,-34.026275,3.0
789,3159,150.6621383,-34.0262933,3.4
790,3163,150.6621317,-34.02631,3.4
791,3167,150.6621167,-34.0263183,3.2
792,3171,150.6621,-34.02632,3.4
793,3175,150.662085,-34.0263133,3.5
794,3179,150.6620767,-34.0263,4.2
795,3183,150.6620733,-34.026285,3.8
796,3187,150.662075,-34.02627,4.2
797,3191,150.66208,-34.0262533,4.0
798,3195,150.662085,-34.0262367,3.1
799,3199,150.66209,-34.0262183,2.8
800,3203,150.662095,-34.0262,3.3
801,3207,150.6621,-34.0261817,3.5
802,3211,150.662105,-34.0261633,3.8
803,3215,150.66211,-34.026145,3.9
804,3219,150.662115,-34.026125,3.8
805,3223,150.66212,-34.026105,4.2
806,3227,150.662125,-34.026085,4.1
807,3231,150.66213,-34.026065,4.4
808,3235,150.6621367,-34.026045,4.9
809,3239,150.6621433,-34.026025,4.7
810,3243,150.6621483,-34.026005,5.3
811,3247,150.662155,-34.0259833,5.3
812,3251,150.66216,-34.0259633,5.4
813,3255,150.6621667,-34.0259433,6.1
814,3259,150.6621717,-34.0259233,6.5
815,3263,150.662175,-34.0259033,7.2
816,3267,150.66218,-34.0258817,7.8
817,3271,150.6621833,-34.0258617,7.6
818,3275,150.66219,-34.0258433,7.6
819,3279,150.6621933,-34.0258267,8.2
820,3283,150.662195,-34.0258117,8.5
821,3287,150.66219,-34.0257983,8.6
822,3291,150.6621783,-34.02579,9.3
823,3295,150.6621617,-34.0257867,7.1
824,3299,150.662145,-34.02579,4.7
825,3303,150.6621317,-34.0257983,8.1
826,3307,150.6621233,-34.0258117,8.4
827,3311,150.6621167,-34.025825,8.4
828,3315,150.6621133,-34.02584,8.3
829,3319,150.6621083,-34.0258567,8.6
830,3323,150.662105,-34.0258733,8.9
831,3327,150.6621017,-34.02589,8.2
832,3331,150.6620983,-34.0259067,8.1
833,3335,150.662095,-34.025925,7.7
834,3339,150.66209,-34.0259417,7.2
835,3343,150.662085,-34.02596,7.3
836,3347,150.6620817,-34.0259783,7.7
837,3351,150.6620767,-34.0259967,7.5
838,3355,150.6620717,-34.026015,6.7
839,3359,150.6620683,-34.0260333,6.7
840,3363,150.662065,-34.0260517,5.9
841,3367,150.66206,-34.0260717,5.0
842,3371,150.662055,-34.0260917,5.1
843,3375,150.66205,-34.0261117,5.3
844,3379,150.662045,-34.0261333,5.1
845,3383,150.6620417,-34.0261533,4.7
846,3387,150.6620367,-34.0261733,4.4
847,3391,150.6620333,-34.0261933,4.2
848,3395,150.66203,-34.0262117,3.7
849,3399,150.6620183,-34.0262283,3.4
850,3403,150.6620017,-34.0262367,3.7
851,3407,150.6619817,-34.0262333,3.5
852,3411,150.6619683,-34.02622,3.8
853,3415,150.6619633,-34.026205,3.5
854,3419,150.6619633,-34.0261867,3.3
855,3423,150.6619667,-34.0261683,2.9
856,3427,150.6619717,-34.02615,2.7
857,3431,150.6619767,-34.02613,2.9
858,3435,150.6619817,-34.0261117,3.6
859,3439,150.6619867,-34.0260917,3.9
860,3443,150.6619917,-34.0260717,3.4
861,3447,150.6619967,-34.0260517,3.9
862,3451,150.6620017,-34.0260317,4.7
863,3455,150.662005,-34.0260117,5.2
864,3459,150.66201,-34.02599,5.8
865,3463,150.662015,-34.02597,5.6
866,3467,150.66202,-34.0259517,5.2
867,3471,150.662025,-34.0259367,5.3
868,3475,150.6620283,-34.0259217,5.2
869,3479,150.6620333,-34.0259033,6.0
870,3483,150.662035,-34.0258867,6.8
871,3487,150.66204,-34.0258683,6.0
872,3491,150.6620433,-34.02585,5.8
873,3495,150.662045,-34.0258317,6.4
874,3499,150.6620483,-34.025815,5.9
875,3503,150.6620533,-34.0257983,5.7
876,3507,150.6620633,-34.025785,5.6
877,3511,150.66207,-34.02578,4.6
878,3515,150.6620733,-34.0257783,5.7
879,3519,150.6620733,-34.0257783,5.9
880,3523,150.6620733,-34.0257783,6.1
881,3527,150.6620733,-34.0257783,5.8
882,3531,150.6620733,-34.0257783,6.0
883,3535,150.6620733,-34.0257783,6.1
884,3539,150.6620733,-34.0257783,6.0
885,3543,150.6620733,-34.0257783,5.9
886,3547,150.6620733,-34.0257783,5.8
887,3551,150.6620733,-34.0257783,5.6
888,3555,150.6620733,-34.0257783,5.9
